Price,Close,High,Low,Open,Volume
2025-04-17,92.5897216796875,93.23532841198106,91.00054112329532,91.20912036090205,21393900
2025-04-21,91.78520202636719,93.44390901961405,90.72242922546772,92.39107072859692,18361200
2025-04-22,94.20869445800781,94.6457219353939,92.25201289692419,92.25201289692419,15407800
2025-04-23,94.31795501708984,95.9468660338572,93.52336852817025,94.37754691986089,18046900
2025-04-24,95.19200134277344,95.56943693018118,93.02674807013571,94.06964424579004,13444500
2025-04-25,94.44706726074219,95.81774155884612,93.7220072309369,95.15227342798096,15317200
2025-04-28,94.5761947631836,95.35091977389686,93.70213981545763,94.45700338545453,12950000
2025-04-29,95.39066314697266,95.52971598424284,93.7816134299459,94.19877194175649,12679000
2025-04-30,96.59247589111328,97.11889125678478,94.28816211641201,95.29133545310933,21639900
2025-05-01,96.75139617919922,97.23808107461278,95.93693307979792,96.36402607147411,13171800
2025-05-02,98.08233642578125,98.54915989767525,97.18841994532585,97.28774231475177,16031400
2025-05-05,98.65841674804688,99.06564073591537,97.8638226372537,98.27105420293324,12439100
2025-05-06,97.8836898803711,98.79746778672242,97.74463705017897,98.07240010545416,10626000
2025-05-07,98.16178894042969,98.55908596189789,97.64530053917791,97.88368329874507,11301300
2025-05-08,96.77125549316406,98.6584107073929,96.70172908106245,98.08233039123063,14461100
2025-05-09,96.29833221435547,96.77623531039197,95.87020657625087,96.32820020834116,13697800
2025-05-12,96.32820129394531,97.54288370393755,95.20313046305279,97.24418856844893,26783900
2025-05-13,95.46198272705078,96.89570709215587,94.81482265303787,96.07928240561151,19746700
2025-05-14,96.40784454345703,96.90566465458161,95.41220432120788,95.61132932720488,25620100
2025-05-15,95.929931640625,96.29832124880949,91.48937726525956,93.88887379064772,44026100
2025-05-16,97.81169128417969,98.75755403343601,95.58145935937782,95.72084837991969,33746200
2025-05-19,97.69222259521484,97.85152108283005,95.3922884869383,96.22863023434763,20041600
2025-05-20,97.37362670898438,98.38917649699208,96.09920071373095,98.1303078858792,15609600
2025-05-21,96.00959014892578,97.33379351191205,95.56155507237004,96.70653528937522,15742300
2025-05-22,95.51176452636719,96.53727271523083,95.4022434968641,96.11910565501822,13712200
2025-05-23,95.91998291015625,96.11911552794858,94.58582855354467,94.92434260959263,13668600
2025-05-27,97.15457916259766,97.37362123691199,96.15893889471975,96.87580110297303,17180900
2025-05-28,96.81605529785156,97.81169554286153,96.63683974990448,97.09483335107319,11220100
2025-05-29,96.67666625976562,97.34374340077137,96.42775619854268,97.2043543741771,14338000
2025-05-30,98.28960418701172,98.49868772264,96.1788441762711,96.53727526481445,29980100
2025-06-02,99.33502197265625,99.47441859269138,97.62252716525725,98.40907625893918,16999200
2025-06-03,99.54411315917969,100.4501418150458,98.14025679407446,99.13589702028851,15598600
2025-06-04,98.91685485839844,99.69345301870474,98.88698686702236,99.35493898826644,11115600
2025-06-05,97.53292083740234,99.15581175786579,97.18444825891419,98.86708276149882,15817100
2025-06-06,97.04505920410156,98.13030346200746,96.54723906462931,97.94113697437811,15599300
2025-06-09,97.02513885498047,97.42339647228155,96.3481031844083,96.97536140040049,13655700
2025-06-10,96.89571380615234,97.66235349575592,96.05937959931207,96.86584581249842,17162500
2025-06-11,95.38233947753906,96.86584133072888,94.93429680506229,96.86584133072888,16389600
2025-06-12,94.41656494140625,94.8446905446387,93.02266709859374,94.47630092451195,17845700
2025-06-13,94.02826690673828,94.90442758529099,93.60014129873512,94.10791235305601,18694700
2025-06-16,93.87891387939453,95.36241562692996,93.68973981363509,94.33690745258896,14881700
2025-06-17,93.83909606933594,94.40661072315135,93.21184542968706,93.54040094790363,14935600
2025-06-18,94.67543029785156,95.07368792789516,93.67979002080881,94.15770069608763,11333700
2025-06-20,95.7009506225586,95.8901171186397,94.78495575194339,94.82478227641647,20604900
2025-06-23,97.44331359863281,97.50304958262313,95.25290050002309,95.50181056149245,20432400
2025-06-24,97.57274627685547,98.67790758217167,96.82601607575708,97.30392674675831,22403700
2025-06-25,96.83597564697266,98.13030345178619,96.72645460860957,97.88139338207598,11154700
2025-06-26,95.60137176513672,96.91561656795477,95.50180926113107,96.47754003110352,19361400
2025-06-27,96.8459243774414,97.33379357219049,95.74077068151067,95.90006917251249,31431900
2025-06-30,97.35370635986328,97.71213747202401,95.89011391789576,96.80610875793572,17803000
2025-07-01,97.81169128417969,98.75755403343601,96.99526662266362,97.17448216280772,15635800
2025-07-02,97.18444061279297,97.95108022515049,96.63683546387195,97.70217017493765,12502000
2025-07-03,97.9311752319336,98.05065479609497,96.99527096966672,97.27404902324436,7686200
2025-07-07,98.91685485839844,98.91685485839844,97.19440152256668,97.80174266765383,12930900
2025-07-08,96.66670989990234,98.7376434788272,96.08924431796548,98.38917090452071,16875000
2025-07-09,96.38793182373047,96.86584249421958,95.95980620504753,96.72645346452117,13702600
2025-07-10,94.4464340209961,96.35806146372182,94.32695445727616,96.2385894961341,18894800
2025-07-11,93.98844146728516,95.1135122193439,93.81918444723011,94.59578262972485,14595000
2025-07-14,95.36241912841797,95.42215511090095,93.96852130013625,94.09795939035875,13779100
2025-07-15,94.97412109375,95.3624201764207,94.52608602793985,95.18320463087022,10450800
2025-07-16,94.73516845703125,95.41220411051087,94.19752182666814,95.00398797414678,11181600
2025-07-17,94.67543029785156,95.21307695899054,94.476305280896,94.66547936429653,11165100
2025-07-18,94.63561248779297,95.06373811581729,94.01831277413642,94.67543141474783,14636300
2025-07-21,95.25289916992188,96.21867141031821,94.68538454154174,94.84469062480107,13450400
2025-07-22,95.43211364746094,96.24853832469739,95.32259261547892,95.42215511833565,9049100
2025-07-23,95.26286315917969,95.87020434318461,94.87456405414474,95.59142627763465,9729700
2025-07-24,96.17884826660156,96.5372793703884,94.93429793293402,95.15334000704068,14991500
2025-07-25,97.04505920410156,97.22427475815687,96.10915491113133,96.41780096684172,12868500
2025-07-28,97.18444061279297,97.70217017493765,96.65675252172285,96.85587752344036,12293100
2025-07-29,97.90130615234375,98.28960523638933,96.9156168502599,97.35370098451938,14034300
2025-07-30,97.16453552246094,98.4489124512886,96.86584798309605,98.18009290624693,13864100
2025-07-31,97.55284118652344,98.20000131291124,96.88575640391335,97.0151945060971,15651300
2025-08-01,98.06060791015625,98.39912955140925,97.24418319389392,97.5727463055456,16750400
2025-08-04,99.15580749511719,99.47441966304625,97.7718681742371,97.7718681742371,19050200
2025-08-05,98.87702941894531,100.03197573899531,98.47877940140052,99.23546051164138,17977000
2025-08-06,102.90937805175781,103.23794116117384,99.02637951209924,99.02637951209924,23738400
2025-08-07,102.67042541503906,103.44702359541756,101.66482663463836,103.0089394542267,12509500
2025-08-08,103.27776336669922,104.26344505761853,102.70029021600627,102.91933227979546,12394700
2025-08-11,103.47689056396484,103.87514817964129,102.66046587008765,103.44702257211225,12856700
2025-08-12,103.16825103759766,103.85523768200413,102.9193409615916,103.79550169452514,17915300
2025-08-13,100.5497055053711,102.36177043462577,100.4103164797463,101.70465182755628,19398500
2025-08-14,100.41031646728516,100.99774815760154,100.2808859709731,100.77870608989483,10858400
2025-08-15,99.79656982421875,100.56500006176066,99.33750651669223,100.42528547311667,13604900
2025-08-18,100.4951400756836,100.67477420111067,99.71672807012425,99.79656715117491,11656100
2025-08-19,101.08394622802734,102.22162651198065,100.59494516903402,100.75461572112665,16999000
2025-08-20,102.36134338378906,102.44118246855348,100.72468021548957,100.94423389165462,18655000
2025-08-21,97.7607192993164,99.24768606409707,96.75277180794707,99.20777413620785,51825100
2025-08-22,96.63301849365234,98.84850351853576,96.56316120069988,97.87049380332749,32695200
2025-08-25,95.87456512451172,97.38149547329967,95.87456512451172,96.80267353616601,18956100
2025-08-26,95.85460662841797,96.27375038677074,95.22588337701491,96.08413447109376,22270400
2025-08-27,95.8845443725586,96.12405400390095,95.40551749599997,95.70491024558335,12925700
2025-08-28,95.91448211669922,96.3735454158477,95.50531253322784,95.8047052827861,19241600
2025-08-29,96.78271484375,96.83260855934691,95.60511503865368,95.90450017385682,15600300
2025-09-02,97.65093994140625,97.65093994140625,96.31366958930022,97.03220609473732,15351300
2025-09-03,99.23770904541016,99.23770904541016,97.30165320167563,97.65093966475304,18995900
2025-09-04,100.72467803955078,101.14382180469796,99.4472831664123,99.70675637935419,15640900
2025-09-05,100.30553436279297,101.27356230734831,99.34748820709488,100.87437450567226,13748500
2025-09-08,102.07192993164062,102.15176901446499,100.215713132281,100.64483868511948,13685700
2025-09-09,102.0819091796875,102.28149926790671,101.34341671662783,101.79249822205796,11819700
2025-09-10,100.20574188232422,102.24158525665365,100.18577830409839,101.74260239524709,17934900
2025-09-11,102.44117736816406,102.5709101640414,100.07599599342791,100.78455070421728,15900800
2025-09-12,103.27946472167969,103.76847338038394,102.15176625922922,102.33140038380196,11641900
2025-09-15,103.47906494140625,103.76847590547561,103.19963576613212,103.43914540009938,10756900
2025-09-16,103.20960998535156,103.99800379528428,102.920199021158,103.63873553724218,14481900
2025-09-17,104.05787658691406,105.89413737056609,103.51898182777715,103.51898182777715,25382000
2025-09-18,103.38924407958984,104.42712931204294,101.91225912046836,103.56887820855046,14869400
2025-09-19,102.12183380126953,103.72855921716187,101.8823165468405,103.5988188008776,34791600
2025-09-22,102.61083221435547,102.99005643657019,101.7126615681901,102.24158216707804,12861900
2025-09-23,102.31143951416016,102.47111767972763,101.12386551671665,102.20167029267503,13158700
2025-09-24,102.5210189819336,103.2595114627964,102.27152755870807,102.83038591029354,11391800
2025-09-25,102.84037017822266,103.2994334943591,102.37132507303184,103.01002252277597,13366700
2025-09-26,102.95014190673828,103.27946479044608,102.26154315977196,102.67070512420388,11859300
2025-09-29,102.87030792236328,103.099835773474,101.87234220549256,102.84037016907702,15477200
2025-09-30,102.850341796875,103.72855647884923,102.51103711620242,102.79046629178549,13873400
2025-10-01,101.75257873535156,102.65074936055977,100.34545110075354,102.3513566141991,16142800
2025-10-02,101.49311065673828,101.93221800988408,99.66683917607337,101.24361922679165,15605400
2025-10-03,101.86235809326172,102.61083236384428,100.9941251983913,101.25359841074464,11867500
2025-10-06,102.49107360839844,102.86032365574128,101.37335690530485,101.67274204483034,13303600
2025-10-07,103.02997589111328,103.03995767991614,100.74463354319167,102.17172478704231,15538900
2025-10-08,102.690673828125,103.04994209544607,101.94219954018513,102.81042484131589,13584100
2025-10-09,101.5629653930664,103.23954806461093,100.16581951167433,102.92019934688216,19508000
2025-10-10,101.63282012939453,103.4191795915026,101.31347141970265,101.84239962020298,18519400
2025-10-13,101.91226196289062,102.24158486360854,100.86439491241546,101.16378767365813,10871200
2025-10-14,106.99189758300781,107.70045228852622,102.6806862328139,103.83833005402624,30859500
2025-10-15,108.80819702148438,109.33711761439032,107.08172065648473,107.1016766200076,21416300
2025-10-16,106.25341033935547,109.3570843059063,105.44506055086686,108.97785246330739,16366200
2025-10-17,107.51084899902344,107.97988648580669,106.0039186490948,106.95198302549329,13735600
2025-10-20,106.83222961425781,108.02978539059006,106.39312227646148,107.63059759385466,10581200
2025-10-21,106.00391387939453,107.2613527459156,105.96399433923328,107.11165637377937,10899700
2025-10-22,106.92204284667969,107.55075848702862,105.44505789713409,106.33324674738252,12296500
2025-10-23,106.64261627197266,107.35117101169193,105.56481147893174,107.13161733749388,11408200
2025-10-24,105.95401763916016,106.95198334949725,105.29536422955222,106.85218830123837,10318000
2025-10-27,104.25747680664062,106.14363135080069,103.93812809053611,106.12366777324004,16375900
2025-10-28,102.96012115478516,103.92814911811166,102.84037014167207,103.84831003345347,13323000
2025-10-29,102.2515640258789,103.45910160115457,101.90227755598495,102.70065315620599,11986400
2025-10-30,102.02203369140625,103.15971394495,101.7525786970084,101.9920883256824,14065100
2025-10-31,100.97416687011719,101.89229345986908,99.9762011993763,101.49310566879795,20237000
2025-11-03,101.38333129882812,101.59291079498404,100.19575729923076,100.61490106379453,14811700
2025-11-04,102.06195068359375,102.41124477617736,101.25360088802708,101.92223609210998,12636400
2025-11-05,101.26358032226562,102.47111789993706,100.64483885017303,101.53302770989725,13356800
2025-11-06,101.47315216064453,101.72264358436624,99.82650724130652,101.13383986516854,14866000
2025-11-07,102.38129425048828,102.76052607730023,101.52305078056239,101.92223095676091,17248700
2025-11-10,102.2116470336914,102.46113846324867,101.39331544929854,101.9421996398742,14507600
2025-11-11,103.22957611083984,103.52896125734829,102.11185176780215,102.29148590125688,13182100
2025-11-12,103.22957611083984,103.38924666620285,102.45116407049406,103.1397552371754,12084400
2025-11-13,102.33140563964844,103.71857737858919,101.81245920250741,103.3792650752471,18088500
2025-11-14,102.27153015136719,102.28150432655978,98.67884747474339,99.99616191821406,23424200
2025-11-17,102.74056243896484,103.10981247698973,101.89229314423754,102.37132001481378,15289400
2025-11-18,101.1837387084961,103.12976872014482,101.17375691990785,102.77050808357984,17604500
2025-11-19,100.40532684326172,101.50308755940522,99.47721846398495,101.3733547630731,22157000
2025-11-20,106.89210510253906,107.69048069588757,102.47111681454754,103.72855570921556,50375900
2025-11-21,105.10574340820312,107.9299880641229,104.50696553269024,107.76033572860443,41420800
2025-11-24,103.84830474853516,106.05380795632709,103.54891961711417,105.1456631596475,42519200
2025-11-25,106.7823257446289,107.2014694949884,104.01796421330698,104.39718842355504,20212900
2025-11-26,108.87805938720703,109.36706046197568,106.95198522787419,106.98192298149024,17783300
2025-11-28,110.28519439697266,110.47480270728015,108.77826402040156,109.07765678343861,9846500
2025-12-01,111.30311584472656,111.5326513110733,110.13549777639021,110.2851941575838,17236800
2025-12-02,112.18132781982422,112.42083745557261,110.56462064730597,111.24323762682145,18711800
2025-12-03,114.17726135253906,114.65628063299626,111.99171399556478,112.27114317814386,24478300
2025-12-04,114.60637664794922,114.65627797820041,112.92980159129489,113.38886489688463,25905100
2025-12-05,114.8758316040039,116.03346784941175,114.44670605118377,114.49660738141537,23956400
2025-12-08,113.3289794921875,114.75607071042629,112.07154822505665,114.336926954716,22700700
2025-12-09,114.825927734375,115.48458873227048,112.79007685070786,113.71818522982268,24326700
2025-12-10,112.94976043701172,115.9935589270215,112.76014451386791,115.1153442209863,22859600
2025-12-11,115.28499603271484,115.63429012402182,112.62042940131778,112.90984037229758,21586600
2025-12-12,116.69999694824219,116.94999694824219,115.0199966430664,115.26000213623047,19092400
2025-12-15,116.79000091552734,117.44999694824219,115.63999938964844,116.93000030517578,18713700
2025-12-16,115.41999816894531,116.87999725341797,114.94999694824219,116.58000183105469,19642300
2025-12-17,115.66000366210938,116.38999938964844,115.06999969482422,115.19999694824219,16177800
2025-12-18,114.83000183105469,116.4800033569336,114.61000061035156,115.01000213623047,21476700
2025-12-19,114.36000061035156,115.27999877929688,113.52999877929688,115.13999938964844,50043800
2025-12-22,112.5999984741211,114.31999969482422,112.22000122070312,114.01000213623047,21473900
2025-12-23,110.9000015258789,112.3499984741211,110.69999694824219,111.98999786376953,20319900
2025-12-24,111.61000061035156,111.70999908447266,110.55000305175781,110.9000015258789,9009600
2025-12-26,111.73999786376953,111.97000122070312,111.36000061035156,111.72000122070312,9003800
2025-12-29,112.52999877929688,112.77999877929688,111.56999969482422,111.58999633789062,12979600
2025-12-30,111.91999816894531,112.69000244140625,111.83999633789062,111.88999938964844,11730600
2025-12-31,111.41000366210938,112.25,111.31999969482422,111.7300033569336,11487400
